locale,group,key,value,basis,source,section,sourceTerm,note
"zh-Hans-CN","names","Midtones","中间调","adobe-exact","https://helpx.adobe.com/cn/photoshop/using/color-adjustments.html","Midtones","中间调","対象地域のAdobe画像編集資料の同じ色調・効果用語を照合。Canon表記とは区別する。"
"zh-Hans-CN","names","Highlights","高光","adobe-exact","https://helpx.adobe.com/cn/photoshop/using/color-adjustments.html","Highlights","高光","対象地域のAdobe画像編集資料の同じ色調・効果用語を照合。Canon表記とは区別する。"
"zh-Hans-CN","names","Brightness","亮度","adobe-exact","https://helpx.adobe.com/cn/photoshop/using/color-adjustments.html","Brightness","亮度","対象地域のAdobe画像編集資料の同じ色調・効果用語を照合。Canon表記とは区別する。"
"zh-Hans-CN","names","Temperature","色温","canon-exact","https://cam.start.canon/zh/C017/manual/html/UG-03_Shooting-1_0190.html","UG-03_Shooting-1_0190.html / Temperature","色温","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"zh-Hans-CN","names","Red","红","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hans-CN","names","Green","绿","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Green / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Blue","蓝","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Blue / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Depth Fog","深度雾效","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Depth Fog / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Density","密度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Density / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Start Distance","起始距离","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Start Distance / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Color R","红","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color R / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Color G","绿","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Color G / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Color B","蓝","review-required","","","","英語キーと既存訳の意味・表記を点検。対象言語の適切な外部出典は未確認。既存訳を維持し、公式訳とは扱わない。"
"zh-Hans-CN","names","Film Grain","胶片颗粒","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Film Grain / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Intensity","强度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Intensity / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Size","大小","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Speed","速度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Speed / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Fisheye Lens","鱼眼镜头","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Fisheye Lens / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Strength","强度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Strength / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Roundness","圆度","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Roundness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Lens Size","镜头尺寸","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Lens Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Edge Softness","边缘柔化","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Edge Softness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Reverse Fisheye","反向鱼眼","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Reverse Fisheye / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Center","中心","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","X","水平位置","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","X / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Y","垂直位置","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Y / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","Letterbox","宽银幕遮幅","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","2.39:1 Cinemascope","2.39:1 电影宽银幕","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","2.35:1 Anamorphic","2.35:1 变形宽银幕","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","2.00:1 Univisium","2.00:1 Univisium","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","1.85:1 Theatrical","1.85:1 影院","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","16:9 Widescreen","16:9 宽屏","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","3:2 DSLR","3:2 DSLR","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","4:3 Classic","4:3 经典","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"zh-Hans-CN","names","1:1 Square","1:1 方形","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
