locale,group,key,value,basis,source,section,sourceTerm,note
"it-IT","names","AF-ON","Attiva messa a fuoco automatica","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=automatica&oldid=3706638","automatica","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","AF Lock","Blocca messa a fuoco","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=blocca&oldid=3269686","blocca","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Avatar Priority","Priorità avatar","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=priorit%C3%A0&oldid=3894765","priorità","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Custom","Funzioni aggiuntive","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=aggiuntive&oldid=3626472","aggiuntive","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Far Clip Plane","Piano di ritaglio lontano","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=ritaglio&oldid=4055578","ritaglio","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Smooth DoF Edges","Ammorbidisci bordi della profondità di campo","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=ammorbidisci&oldid=3258705","ammorbidisci","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Softness","Morbidezza","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=morbidezza&oldid=3787565","morbidezza","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation. Soft transition width for this specific blur/edge effect; not image contrast or material softness."
"it-IT","names","Smooth Rotate","Rotazione fluida","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=rotazione&oldid=3933059","rotazione","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Anamorphic Bokeh","Bokeh anamorfico","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=anamorfico&oldid=3504564","anamorfico","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Transverse CA","Aberrazione cromatica trasversale","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=aberrazione&oldid=3899038","aberrazione","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Axial CA","Aberrazione cromatica assiale","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=aberrazione&oldid=3899038","aberrazione","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Axial Focus-Aware","Collegata alla messa a fuoco","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=collegata&oldid=2872193","collegata","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Magenta-Green","Magenta-Verde","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=magenta&oldid=3643405","magenta","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Depth Fog","Nebbia di profondità","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=profondit%C3%A0&oldid=3894781","profondità","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Density","Densità","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=densit%C3%A0&oldid=4069037","densità","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Start Distance","Distanza iniziale","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=distanza&oldid=4037844","distanza","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Speed","Velocità","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=velocit%C3%A0&oldid=4042644","velocità","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Fisheye Lens","Obiettivo fisheye","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=obiettivo&oldid=3962464","obiettivo","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
"it-IT","names","Roundness","Rotondità","dictionary-candidate","https://it.wiktionary.org/w/index.php?title=rotondit%C3%A0&oldid=4253583","rotondità","","Translation of the VRCLens function, retaining its original semantics. Candidate lexical reference only: native-language section, relevant sense, and complete phrase require review. Not counted as a verified translation."
